Date,Expiry,Strike,Option Type,ClosePrice,OpenInterest
09-08-2022,11-08-2022,16950,PE,363.67,117387
09-08-2022,11-08-2022,17000,CE,279.43,254704
09-08-2022,11-08-2022,17000,PE,94.7,467354
09-08-2022,11-08-2022,17050,CE,132.41,185747
09-08-2022,11-08-2022,17050,PE,267.85,301121
09-08-2022,11-08-2022,17100,CE,182.57,147487
09-08-2022,11-08-2022,17100,PE,154.36,109107
10-08-2022,11-08-2022,16850,CE,30.71,35388
10-08-2022,11-08-2022,16850,PE,380.97,182510
10-08-2022,11-08-2022,16900,CE,371.28,276065
10-08-2022,11-08-2022,16900,PE,58.67,167424
10-08-2022,11-08-2022,16950,CE,235.52,338802
10-08-2022,11-08-2022,16950,PE,367.23,217701
10-08-2022,11-08-2022,17000,CE,343.92,333409
10-08-2022,11-08-2022,17000,PE,131.5,337846
10-08-2022,11-08-2022,17050,CE,253.53,44994
10-08-2022,11-08-2022,17050,PE,182.16,316261
11-08-2022,11-08-2022,17450,CE,140.02,27338
11-08-2022,11-08-2022,17450,PE,39.37,131687
11-08-2022,11-08-2022,17500,CE,321.06,190141
11-08-2022,11-08-2022,17500,PE,91.17,82633
11-08-2022,11-08-2022,17550,CE,27.66,17784
11-08-2022,11-08-2022,17550,PE,288.95,399844
11-08-2022,11-08-2022,17600,CE,305.56,198215
11-08-2022,11-08-2022,17600,PE,22.4,218014
11-08-2022,11-08-2022,17650,CE,214.96,40826
11-08-2022,11-08-2022,17650,PE,179.77,365840
12-08-2022,18-08-2022,17350,CE,222.74,303511
12-08-2022,18-08-2022,17350,PE,255.81,111836
12-08-2022,18-08-2022,17400,CE,383.79,419559
12-08-2022,18-08-2022,17400,PE,60.86,359014
12-08-2022,18-08-2022,17450,CE,241.38,173817
12-08-2022,18-08-2022,17450,PE,108.45,32084
12-08-2022,18-08-2022,17500,CE,399.76,265437
12-08-2022,18-08-2022,17500,PE,287.41,311535
12-08-2022,18-08-2022,17550,CE,288.88,455780
12-08-2022,18-08-2022,17550,PE,57.03,72074
15-08-2022,18-08-2022,16600,CE,367.62,69932
15-08-2022,18-08-2022,16600,PE,348.24,118468
15-08-2022,18-08-2022,16650,CE,83.11,39686
15-08-2022,18-08-2022,16650,PE,288.12,35066
15-08-2022,18-08-2022,16700,CE,354.83,38581
15-08-2022,18-08-2022,16700,PE,203.23,397501
15-08-2022,18-08-2022,16750,CE,102.4,264646
15-08-2022,18-08-2022,16750,PE,77.73,159058
15-08-2022,18-08-2022,16800,CE,182.46,176175
15-08-2022,18-08-2022,16800,PE,342.4,240276
16-08-2022,18-08-2022,14600,CE,118.84,294543
16-08-2022,18-08-2022,14600,PE,266.82,225451
16-08-2022,18-08-2022,14650,CE,320.32,381443
16-08-2022,18-08-2022,14650,PE,55.05,305441
16-08-2022,18-08-2022,14700,CE,306.92,395217
16-08-2022,18-08-2022,14700,PE,276.19,264957
16-08-2022,18-08-2022,14750,CE,89.73,89598
16-08-2022,18-08-2022,14750,PE,109.54,174231
16-08-2022,18-08-2022,14800,CE,191.59,59722
16-08-2022,18-08-2022,14800,PE,371.9,322459
17-08-2022,18-08-2022,17350,CE,233,484743
17-08-2022,18-08-2022,17350,PE,50.4,239522
17-08-2022,18-08-2022,17400,CE,36.4,324625
17-08-2022,18-08-2022,17400,PE,227.27,189063
17-08-2022,18-08-2022,17450,CE,165.19,27227
17-08-2022,18-08-2022,17450,PE,92.12,239976
17-08-2022,18-08-2022,17500,CE,288.6,495032
17-08-2022,18-08-2022,17500,PE,260.59,289584
17-08-2022,18-08-2022,17550,CE,344.8,316931
17-08-2022,18-08-2022,17550,PE,253.09,455837
18-08-2022,18-08-2022,15650,CE,175.86,64300
18-08-2022,18-08-2022,15650,PE,137.19,263172
18-08-2022,18-08-2022,15700,CE,352.65,213035
18-08-2022,18-08-2022,15700,PE,84.99,157595
18-08-2022,18-08-2022,15750,CE,266.1,303963
18-08-2022,18-08-2022,15750,PE,22.34,256095
18-08-2022,18-08-2022,15800,CE,307.65,296606
18-08-2022,18-08-2022,15800,PE,106.25,491104
18-08-2022,18-08-2022,15850,CE,37.32,60056
18-08-2022,18-08-2022,15850,PE,176.78,417354
19-08-2022,25-08-2022,15550,CE,106.27,233901
19-08-2022,25-08-2022,15550,PE,294.53,114026
19-08-2022,25-08-2022,15600,CE,155.37,275104
19-08-2022,25-08-2022,15600,PE,371.95,234877
19-08-2022,25-08-2022,15650,CE,174.47,275685
19-08-2022,25-08-2022,15650,PE,292.26,245261
19-08-2022,25-08-2022,15700,CE,256.12,234872
19-08-2022,25-08-2022,15700,PE,362.52,125591
19-08-2022,25-08-2022,15750,CE,160.44,498380
19-08-2022,25-08-2022,15750,PE,78.78,168110
22-08-2022,25-08-2022,19600,CE,274.22,434603
22-08-2022,25-08-2022,19600,PE,155.08,459377
22-08-2022,25-08-2022,19650,CE,163.15,282175
22-08-2022,25-08-2022,19650,PE,220.64,394862
22-08-2022,25-08-2022,19700,CE,353.62,306379
22-08-2022,25-08-2022,19700,PE,263.32,37759
22-08-2022,25-08-2022,19750,CE,324.99,201117
22-08-2022,25-08-2022,19750,PE,45.7,71545
22-08-2022,25-08-2022,19800,CE,217.27,421264
22-08-2022,25-08-2022,19800,PE,226.53,255078
23-08-2022,25-08-2022,13300,CE,369.65,358033
23-08-2022,25-08-2022,13300,PE,86.72,286501
23-08-2022,25-08-2022,13350,CE,339.63,64478
23-08-2022,25-08-2022,13350,PE,60.17,132143
23-08-2022,25-08-2022,13400,CE,147.43,111319
23-08-2022,25-08-2022,13400,PE,268.76,356725
23-08-2022,25-08-2022,13450,CE,194.37,230891
23-08-2022,25-08-2022,13450,PE,333.51,51549
23-08-2022,25-08-2022,13500,CE,219.86,377284
23-08-2022,25-08-2022,13500,PE,269.52,469043
24-08-2022,25-08-2022,16350,CE,183.22,96145
24-08-2022,25-08-2022,16350,PE,257.07,251502
24-08-2022,25-08-2022,16400,CE,227.65,261624
24-08-2022,25-08-2022,16400,PE,72.26,115966
24-08-2022,25-08-2022,16450,CE,350.44,344576
24-08-2022,25-08-2022,16450,PE,185.75,117460
24-08-2022,25-08-2022,16500,CE,56.01,330372
24-08-2022,25-08-2022,16500,PE,233.45,303117
24-08-2022,25-08-2022,16550,CE,202.38,210867
24-08-2022,25-08-2022,16550,PE,138.58,44822
25-08-2022,25-08-2022,14100,CE,397.86,338570
25-08-2022,25-08-2022,14100,PE,250.28,222867
25-08-2022,25-08-2022,14150,CE,257.44,377713
25-08-2022,25-08-2022,14150,PE,258.83,352437
25-08-2022,25-08-2022,14200,CE,353.65,13677
25-08-2022,25-08-2022,14200,PE,352.94,251882
25-08-2022,25-08-2022,14250,CE,136.19,217660
25-08-2022,25-08-2022,14250,PE,88.42,494479
25-08-2022,25-08-2022,14300,CE,42.3,452582
25-08-2022,25-08-2022,14300,PE,202.09,494554
26-08-2022,01-09-2022,18850,CE,123.59,78780
26-08-2022,01-09-2022,18850,PE,226.84,292429
26-08-2022,01-09-2022,18900,CE,140.78,160594
26-08-2022,01-09-2022,18900,PE,222.78,285476
26-08-2022,01-09-2022,18950,CE,228.92,229939
26-08-2022,01-09-2022,18950,PE,388.28,179103
26-08-2022,01-09-2022,19000,CE,227.63,133029
26-08-2022,01-09-2022,19000,PE,91.52,249457
26-08-2022,01-09-2022,19050,CE,397.57,218912
26-08-2022,01-09-2022,19050,PE,58.68,67813
29-08-2022,01-09-2022,19450,CE,393.4,480353
29-08-2022,01-09-2022,19450,PE,263.09,145905
29-08-2022,01-09-2022,19500,CE,35.32,397811
29-08-2022,01-09-2022,19500,PE,225.97,245566
29-08-2022,01-09-2022,19550,CE,347.23,201662
29-08-2022,01-09-2022,19550,PE,24.02,390410
29-08-2022,01-09-2022,19600,CE,287.64,102531
29-08-2022,01-09-2022,19600,PE,184.48,296756
29-08-2022,01-09-2022,19650,CE,125.16,62753
29-08-2022,01-09-2022,19650,PE,163.52,69713
30-08-2022,01-09-2022,17450,CE,360.56,192441
30-08-2022,01-09-2022,17450,PE,202.85,300460
30-08-2022,01-09-2022,17500,CE,150.34,137102
30-08-2022,01-09-2022,17500,PE,99.65,177946
30-08-2022,01-09-2022,17550,CE,394.56,498376
30-08-2022,01-09-2022,17550,PE,24.88,223413
30-08-2022,01-09-2022,17600,CE,115.06,98888
30-08-2022,01-09-2022,17600,PE,373.3,466365
30-08-2022,01-09-2022,17650,CE,40.38,219139
30-08-2022,01-09-2022,17650,PE,397.36,291490
31-08-2022,01-09-2022,19200,CE,298.36,19479
31-08-2022,01-09-2022,19200,PE,156.13,274530
31-08-2022,01-09-2022,19250,CE,302.3,152757
31-08-2022,01-09-2022,19250,PE,32.17,123520
31-08-2022,01-09-2022,19300,CE,121.72,162835
31-08-2022,01-09-2022,19300,PE,313.49,438725
31-08-2022,01-09-2022,19350,CE,251.96,425414
31-08-2022,01-09-2022,19350,PE,358.9,41598
31-08-2022,01-09-2022,19400,CE,54.46,167875
31-08-2022,01-09-2022,19400,PE,244.71,469827
01-09-2022,01-09-2022,18050,CE,148.07,33290
01-09-2022,01-09-2022,18050,PE,56.75,179094
01-09-2022,01-09-2022,18100,CE,283.47,395442
01-09-2022,01-09-2022,18100,PE,37.54,411643
01-09-2022,01-09-2022,18150,CE,90.03,92539
01-09-2022,01-09-2022,18150,PE,189.01,248834
01-09-2022,01-09-2022,18200,CE,12.79,252501
01-09-2022,01-09-2022,18200,PE,18.85,249031
01-09-2022,01-09-2022,18250,CE,27.97,389035
01-09-2022,01-09-2022,18250,PE,360.92,334451
02-09-2022,08-09-2022,16650,CE,24.73,152192
02-09-2022,08-09-2022,16650,PE,305.53,335379
02-09-2022,08-09-2022,16700,CE,372.74,210152
02-09-2022,08-09-2022,16700,PE,373.58,201797
02-09-2022,08-09-2022,16750,CE,43.69,269378
02-09-2022,08-09-2022,16750,PE,166.66,359379
02-09-2022,08-09-2022,16800,CE,340.19,485152
02-09-2022,08-09-2022,16800,PE,303.5,131945
02-09-2022,08-09-2022,16850,CE,103.78,49974
02-09-2022,08-09-2022,16850,PE,116.57,297740
05-09-2022,08-09-2022,17700,CE,160.91,329862
05-09-2022,08-09-2022,17700,PE,52.47,396788
05-09-2022,08-09-2022,17750,CE,332.34,208858
05-09-2022,08-09-2022,17750,PE,196.98,369031
05-09-2022,08-09-2022,17800,CE,214.23,101899
05-09-2022,08-09-2022,17800,PE,348.49,138210
05-09-2022,08-09-2022,17850,CE,108.73,241047
05-09-2022,08-09-2022,17850,PE,324.43,392728
05-09-2022,08-09-2022,17900,CE,154.62,100035
05-09-2022,08-09-2022,17900,PE,131.53,469742
06-09-2022,08-09-2022,15100,CE,44.3,440952
06-09-2022,08-09-2022,15100,PE,197.16,20471
06-09-2022,08-09-2022,15150,CE,130.69,449508
06-09-2022,08-09-2022,15150,PE,285.07,86852
06-09-2022,08-09-2022,15200,CE,289.73,88393
06-09-2022,08-09-2022,15200,PE,200.25,232538
06-09-2022,08-09-2022,15250,CE,68.36,72738
06-09-2022,08-09-2022,15250,PE,297.12,219040
06-09-2022,08-09-2022,15300,CE,265.68,116826
06-09-2022,08-09-2022,15300,PE,370.61,488054
07-09-2022,08-09-2022,17900,CE,374.78,291354
07-09-2022,08-09-2022,17900,PE,75.55,391138
07-09-2022,08-09-2022,17950,CE,289.64,477237
07-09-2022,08-09-2022,17950,PE,44.21,420300
07-09-2022,08-09-2022,18000,CE,220.75,85990
07-09-2022,08-09-2022,18000,PE,106.42,22356
07-09-2022,08-09-2022,18050,CE,180.88,369293
07-09-2022,08-09-2022,18050,PE,315.82,374368
07-09-2022,08-09-2022,18100,CE,230.63,64829
07-09-2022,08-09-2022,18100,PE,366.52,209189
08-09-2022,08-09-2022,20350,CE,98.65,459286
08-09-2022,08-09-2022,20350,PE,42.85,372218
08-09-2022,08-09-2022,20400,CE,373.9,276524
08-09-2022,08-09-2022,20400,PE,398.01,81399
08-09-2022,08-09-2022,20450,CE,262.08,230550
08-09-2022,08-09-2022,20450,PE,373.83,464085
08-09-2022,08-09-2022,20500,CE,33.82,301658
08-09-2022,08-09-2022,20500,PE,149.39,490993
08-09-2022,08-09-2022,20550,CE,185.37,397594
08-09-2022,08-09-2022,20550,PE,243.01,423369
09-09-2022,15-09-2022,17250,CE,182.88,479067
09-09-2022,15-09-2022,17250,PE,162.16,252131
09-09-2022,15-09-2022,17300,CE,246.08,74291
09-09-2022,15-09-2022,17300,PE,256.79,208513
09-09-2022,15-09-2022,17350,CE,209.32,239558
09-09-2022,15-09-2022,17350,PE,240.01,273509
09-09-2022,15-09-2022,17400,CE,190.28,241695
09-09-2022,15-09-2022,17400,PE,39.78,485280
09-09-2022,15-09-2022,17450,CE,320.85,75005
09-09-2022,15-09-2022,17450,PE,73.36,230173
12-09-2022,15-09-2022,19550,CE,301.71,150738
12-09-2022,15-09-2022,19550,PE,67.99,40234
12-09-2022,15-09-2022,19600,CE,270.37,213916
12-09-2022,15-09-2022,19600,PE,43.38,90020
12-09-2022,15-09-2022,19650,CE,203.91,107177
12-09-2022,15-09-2022,19650,PE,52.81,410467
12-09-2022,15-09-2022,19700,CE,190.32,360885
12-09-2022,15-09-2022,19700,PE,342.12,198568
12-09-2022,15-09-2022,19750,CE,129.39,322148
12-09-2022,15-09-2022,19750,PE,264.29,207324
13-09-2022,15-09-2022,21800,CE,210.52,244046
13-09-2022,15-09-2022,21800,PE,128.96,115765
13-09-2022,15-09-2022,21850,CE,129.07,395515
13-09-2022,15-09-2022,21850,PE,114.36,422069
13-09-2022,15-09-2022,21900,CE,228.91,442574
13-09-2022,15-09-2022,21900,PE,207.73,333840
13-09-2022,15-09-2022,21950,CE,370.08,286291
13-09-2022,15-09-2022,21950,PE,279.48,26730
13-09-2022,15-09-2022,22000,CE,303.39,215702
13-09-2022,15-09-2022,22000,PE,64.93,168839
14-09-2022,15-09-2022,15350,CE,194.96,180536
14-09-2022,15-09-2022,15350,PE,47.06,499761
14-09-2022,15-09-2022,15400,CE,102.82,225614
14-09-2022,15-09-2022,15400,PE,184.18,185212
14-09-2022,15-09-2022,15450,CE,130.86,148443
14-09-2022,15-09-2022,15450,PE,97.34,116277
14-09-2022,15-09-2022,15500,CE,339.08,367128
14-09-2022,15-09-2022,15500,PE,256.71,334121
14-09-2022,15-09-2022,15550,CE,66.77,161311
14-09-2022,15-09-2022,15550,PE,249.41,158539
15-09-2022,15-09-2022,15850,CE,49.24,256704
15-09-2022,15-09-2022,15850,PE,175.15,93561
15-09-2022,15-09-2022,15900,CE,69.13,216229
15-09-2022,15-09-2022,15900,PE,44.48,73523
15-09-2022,15-09-2022,15950,CE,152.18,38913
15-09-2022,15-09-2022,15950,PE,97.24,80352
15-09-2022,15-09-2022,16000,CE,229.08,90392
15-09-2022,15-09-2022,16000,PE,302.55,198667
15-09-2022,15-09-2022,16050,CE,120.86,460160
15-09-2022,15-09-2022,16050,PE,25.41,70457
16-09-2022,22-09-2022,17800,CE,22.04,493225
16-09-2022,22-09-2022,17800,PE,12.63,407562
16-09-2022,22-09-2022,17850,CE,363.83,256365
16-09-2022,22-09-2022,17850,PE,397.02,366756
16-09-2022,22-09-2022,17900,CE,282.16,421834
16-09-2022,22-09-2022,17900,PE,270.88,232002
16-09-2022,22-09-2022,17950,CE,235.27,190227
16-09-2022,22-09-2022,17950,PE,310.43,257693
16-09-2022,22-09-2022,18000,CE,113.29,257860
16-09-2022,22-09-2022,18000,PE,18.08,60946
19-09-2022,22-09-2022,17100,CE,371.49,33507
19-09-2022,22-09-2022,17100,PE,236.92,338948
19-09-2022,22-09-2022,17150,CE,296.79,428224
19-09-2022,22-09-2022,17150,PE,368.16,89415
19-09-2022,22-09-2022,17200,CE,133.11,113408
19-09-2022,22-09-2022,17200,PE,242.26,300767
19-09-2022,22-09-2022,17250,CE,382.48,342286
19-09-2022,22-09-2022,17250,PE,309.35,375585
19-09-2022,22-09-2022,17300,CE,309.08,218936
19-09-2022,22-09-2022,17300,PE,351.85,486588
20-09-2022,22-09-2022,18450,CE,47.94,151102
20-09-2022,22-09-2022,18450,PE,126.94,396748
20-09-2022,22-09-2022,18500,CE,106.28,271864
20-09-2022,22-09-2022,18500,PE,343.25,141349
20-09-2022,22-09-2022,18550,CE,369.16,470807
20-09-2022,22-09-2022,18550,PE,59.79,381651
20-09-2022,22-09-2022,18600,CE,112.47,418466
20-09-2022,22-09-2022,18600,PE,156.04,151237
20-09-2022,22-09-2022,18650,CE,35.21,247539
20-09-2022,22-09-2022,18650,PE,314.85,119413
21-09-2022,22-09-2022,16400,CE,297.5,379458
21-09-2022,22-09-2022,16400,PE,368.58,476520
21-09-2022,22-09-2022,16450,CE,38.12,364316
21-09-2022,22-09-2022,16450,PE,185.2,53927
21-09-2022,22-09-2022,16500,CE,224.52,92482
21-09-2022,22-09-2022,16500,PE,160.52,172560
21-09-2022,22-09-2022,16550,CE,172.88,95546
21-09-2022,22-09-2022,16550,PE,127.66,200858
21-09-2022,22-09-2022,16600,CE,145.12,392891
21-09-2022,22-09-2022,16600,PE,93.52,43986
22-09-2022,22-09-2022,17400,CE,392.23,450230
22-09-2022,22-09-2022,17400,PE,205.68,273507
22-09-2022,22-09-2022,17450,CE,320.14,172430
22-09-2022,22-09-2022,17450,PE,172.74,239702
22-09-2022,22-09-2022,17500,CE,136.37,491348
22-09-2022,22-09-2022,17500,PE,244.85,196453
22-09-2022,22-09-2022,17550,CE,127.2,372391
22-09-2022,22-09-2022,17550,PE,334.35,259576
22-09-2022,22-09-2022,17600,CE,170.66,397955
22-09-2022,22-09-2022,17600,PE,298.04,141400
23-09-2022,29-09-2022,15350,CE,238.84,421170
23-09-2022,29-09-2022,15350,PE,106.12,358242
23-09-2022,29-09-2022,15400,CE,353.47,22754
23-09-2022,29-09-2022,15400,PE,17.38,21345
23-09-2022,29-09-2022,15450,CE,333.17,56469
23-09-2022,29-09-2022,15450,PE,333.49,422185
23-09-2022,29-09-2022,15500,CE,240.63,282343
23-09-2022,29-09-2022,15500,PE,329.22,294297
23-09-2022,29-09-2022,15550,CE,57.13,363999
23-09-2022,29-09-2022,15550,PE,328.61,439632
26-09-2022,29-09-2022,17800,CE,19.86,212809
26-09-2022,29-09-2022,17800,PE,314.02,11853
26-09-2022,29-09-2022,17850,CE,386.08,193320
26-09-2022,29-09-2022,17850,PE,59.95,408679
26-09-2022,29-09-2022,17900,CE,274.63,198432
26-09-2022,29-09-2022,17900,PE,391.14,331133
26-09-2022,29-09-2022,17950,CE,141.32,142915
26-09-2022,29-09-2022,17950,PE,90.4,432093
26-09-2022,29-09-2022,18000,CE,248.5,63467
26-09-2022,29-09-2022,18000,PE,366.11,296055
27-09-2022,29-09-2022,15800,CE,284.88,151635
27-09-2022,29-09-2022,15800,PE,68.33,153595
27-09-2022,29-09-2022,15850,CE,324.87,69321
27-09-2022,29-09-2022,15850,PE,184.45,322606
27-09-2022,29-09-2022,15900,CE,329.05,422264
27-09-2022,29-09-2022,15900,PE,396.89,54958
27-09-2022,29-09-2022,15950,CE,334.24,440838
27-09-2022,29-09-2022,15950,PE,22.36,245723
27-09-2022,29-09-2022,16000,CE,136.27,277634
27-09-2022,29-09-2022,16000,PE,287.61,14251
28-09-2022,29-09-2022,18000,CE,373.13,417655
28-09-2022,29-09-2022,18000,PE,399.92,196914
28-09-2022,29-09-2022,18050,CE,52.56,186513
28-09-2022,29-09-2022,18050,PE,101.87,347314
28-09-2022,29-09-2022,18100,CE,13.56,31729
28-09-2022,29-09-2022,18100,PE,48.16,233926
28-09-2022,29-09-2022,18150,CE,173.04,282008
28-09-2022,29-09-2022,18150,PE,344.51,329552
28-09-2022,29-09-2022,18200,CE,328.56,83242
28-09-2022,29-09-2022,18200,PE,78.27,496541
29-09-2022,29-09-2022,19500,CE,236.09,204856
29-09-2022,29-09-2022,19500,PE,112.11,322536
29-09-2022,29-09-2022,19550,CE,17.05,237604
29-09-2022,29-09-2022,19550,PE,319.62,368844
29-09-2022,29-09-2022,19600,CE,368.96,198770
29-09-2022,29-09-2022,19600,PE,269.03,262540
29-09-2022,29-09-2022,19650,CE,237.09,317970
29-09-2022,29-09-2022,19650,PE,74.05,474745
29-09-2022,29-09-2022,19700,CE,171.89,392406
29-09-2022,29-09-2022,19700,PE,149.03,414521
30-09-2022,06-10-2022,22650,CE,224.05,370101
30-09-2022,06-10-2022,22650,PE,54.94,154806
30-09-2022,06-10-2022,22700,CE,271.91,304243
30-09-2022,06-10-2022,22700,PE,197.88,286018
30-09-2022,06-10-2022,22750,CE,219.59,115974
30-09-2022,06-10-2022,22750,PE,387.98,230758
30-09-2022,06-10-2022,22800,CE,186.79,292093
30-09-2022,06-10-2022,22800,PE,371.38,185027
30-09-2022,06-10-2022,22850,CE,130.97,36579
30-09-2022,06-10-2022,22850,PE,300.9,64871
03-10-2022,06-10-2022,17350,CE,61.09,333125
03-10-2022,06-10-2022,17350,PE,397.98,28286
03-10-2022,06-10-2022,17400,CE,347.56,290631
03-10-2022,06-10-2022,17400,PE,348.52,59313
03-10-2022,06-10-2022,17450,CE,255.03,303154
03-10-2022,06-10-2022,17450,PE,178.92,394970
03-10-2022,06-10-2022,17500,CE,316.04,70657
03-10-2022,06-10-2022,17500,PE,16.45,296391
03-10-2022,06-10-2022,17550,CE,297.01,241801
03-10-2022,06-10-2022,17550,PE,295.15,58127
04-10-2022,06-10-2022,17550,CE,203.98,383657
04-10-2022,06-10-2022,17550,PE,54.27,215463
04-10-2022,06-10-2022,17600,CE,206.34,450688
04-10-2022,06-10-2022,17600,PE,79.5,244284
04-10-2022,06-10-2022,17650,CE,289.76,464508
04-10-2022,06-10-2022,17650,PE,91.77,37339
04-10-2022,06-10-2022,17700,CE,359.3,43976
04-10-2022,06-10-2022,17700,PE,93.6,454264
04-10-2022,06-10-2022,17750,CE,183.6,151183
04-10-2022,06-10-2022,17750,PE,303.19,422904
05-10-2022,06-10-2022,17900,CE,263.04,405528
05-10-2022,06-10-2022,17900,PE,332.62,313962
05-10-2022,06-10-2022,17950,CE,106.29,405215
05-10-2022,06-10-2022,17950,PE,42.11,321820
05-10-2022,06-10-2022,18000,CE,78.93,340583
05-10-2022,06-10-2022,18000,PE,318.93,424231
05-10-2022,06-10-2022,18050,CE,316.35,54456
05-10-2022,06-10-2022,18050,PE,93.6,52648
05-10-2022,06-10-2022,18100,CE,209.1,52362
05-10-2022,06-10-2022,18100,PE,94.99,169076
06-10-2022,06-10-2022,14800,CE,63.17,468796
06-10-2022,06-10-2022,14800,PE,366.11,351097
06-10-2022,06-10-2022,14850,CE,242.38,479743
06-10-2022,06-10-2022,14850,PE,17.67,327705
06-10-2022,06-10-2022,14900,CE,313.71,233581
06-10-2022,06-10-2022,14900,PE,133.11,489745
06-10-2022,06-10-2022,14950,CE,208.8,89145
06-10-2022,06-10-2022,14950,PE,258.06,384442
06-10-2022,06-10-2022,15000,CE,244.64,261126
06-10-2022,06-10-2022,15000,PE,84.65,464104
07-10-2022,13-10-2022,20200,CE,358.87,469879
07-10-2022,13-10-2022,20200,PE,108.03,285271
07-10-2022,13-10-2022,20250,CE,157.82,361769
07-10-2022,13-10-2022,20250,PE,56.04,165292
07-10-2022,13-10-2022,20300,CE,52.08,296457
07-10-2022,13-10-2022,20300,PE,383.05,463366
07-10-2022,13-10-2022,20350,CE,377.2,316291
07-10-2022,13-10-2022,20350,PE,138.75,278852
07-10-2022,13-10-2022,20400,CE,325.4,207722
07-10-2022,13-10-2022,20400,PE,190.99,478947
10-10-2022,13-10-2022,18800,CE,247.87,135436
10-10-2022,13-10-2022,18800,PE,383.71,187635
10-10-2022,13-10-2022,18850,CE,82.75,392745
10-10-2022,13-10-2022,18850,PE,92.53,389903
10-10-2022,13-10-2022,18900,CE,303.95,408585
10-10-2022,13-10-2022,18900,PE,258.3,199116
10-10-2022,13-10-2022,18950,CE,392.82,472382
10-10-2022,13-10-2022,18950,PE,349.91,225566
10-10-2022,13-10-2022,19000,CE,231.22,26346
10-10-2022,13-10-2022,19000,PE,58.24,333270
11-10-2022,13-10-2022,17100,CE,213.7,307899
11-10-2022,13-10-2022,17100,PE,11.96,303623
11-10-2022,13-10-2022,17150,CE,379.28,49874
11-10-2022,13-10-2022,17150,PE,25.29,185235
11-10-2022,13-10-2022,17200,CE,110.2,346844
11-10-2022,13-10-2022,17200,PE,388.66,461019
11-10-2022,13-10-2022,17250,CE,265.02,98112
11-10-2022,13-10-2022,17250,PE,215.13,320367
11-10-2022,13-10-2022,17300,CE,292.39,390665
11-10-2022,13-10-2022,17300,PE,367.12,327382
12-10-2022,13-10-2022,17300,CE,154.45,203522
12-10-2022,13-10-2022,17300,PE,110.61,144447
12-10-2022,13-10-2022,17350,CE,197.82,186218
12-10-2022,13-10-2022,17350,PE,316.03,57681
12-10-2022,13-10-2022,17400,CE,278.62,122041
12-10-2022,13-10-2022,17400,PE,124.92,20572
12-10-2022,13-10-2022,17450,CE,103.3,141292
12-10-2022,13-10-2022,17450,PE,20.08,423356
12-10-2022,13-10-2022,17500,CE,145.11,106882
12-10-2022,13-10-2022,17500,PE,39.82,61992
13-10-2022,13-10-2022,14350,CE,60.79,41012
13-10-2022,13-10-2022,14350,PE,248.49,256711
13-10-2022,13-10-2022,14400,CE,298.59,381693
13-10-2022,13-10-2022,14400,PE,277.42,130811
13-10-2022,13-10-2022,14450,CE,39.23,146254
13-10-2022,13-10-2022,14450,PE,239.31,260905
13-10-2022,13-10-2022,14500,CE,112.73,347890
13-10-2022,13-10-2022,14500,PE,110.5,313961
13-10-2022,13-10-2022,14550,CE,158.39,490780
13-10-2022,13-10-2022,14550,PE,331.25,169972
14-10-2022,20-10-2022,18000,CE,91.72,164389
14-10-2022,20-10-2022,18000,PE,34.9,319490
14-10-2022,20-10-2022,18050,CE,306.51,101062
14-10-2022,20-10-2022,18050,PE,226.37,14176
14-10-2022,20-10-2022,18100,CE,270.34,282841
14-10-2022,20-10-2022,18100,PE,10.48,116275
14-10-2022,20-10-2022,18150,CE,386.11,279621
14-10-2022,20-10-2022,18150,PE,68.99,465187
14-10-2022,20-10-2022,18200,CE,217.68,11538
14-10-2022,20-10-2022,18200,PE,14.1,123844
17-10-2022,20-10-2022,19000,CE,192.78,263182
17-10-2022,20-10-2022,19000,PE,306.98,101389
17-10-2022,20-10-2022,19050,CE,326.15,426637
17-10-2022,20-10-2022,19050,PE,99.56,280699
17-10-2022,20-10-2022,19100,CE,312.89,426743
17-10-2022,20-10-2022,19100,PE,113.36,481995
17-10-2022,20-10-2022,19150,CE,275.35,315621
17-10-2022,20-10-2022,19150,PE,183.82,169162
